Macro,Sector,Lag,F_Statistic,P_Value
US_10Y_Yield,Nifty_PSE_Return,2,1.1700678015725179,0.3128768445630214
US_10Y_Yield,Nifty_PSE_Return,3,0.6941438816420717,0.5568632320882905
US_10Y_Yield,Nifty_Media_Return,1,3.0811187480310176,0.08100727354038624
US_10Y_Yield,Nifty_Media_Return,2,1.6714262262274926,0.19110779688709253
US_10Y_Yield,Nifty_Media_Return,3,1.3872093684189557,0.24857015825072679
US_GDP,Nifty_50_Return,1,0.11386571197519564,0.7362015595948082
US_GDP,Nifty_50_Return,2,0.6291937447243439,0.5342801143193373
US_GDP,Nifty_50_Return,3,0.6262677394310676,0.5990087030328493
US_GDP,Nifty_Bank_Return,1,0.11406639242141621,0.7359779429608622
US_GDP,Nifty_Bank_Return,2,1.8005956208572693,0.16839274828474018
US_GDP,Nifty_Bank_Return,3,1.926005459455316,0.12738663238405357
US_GDP,Nifty_IT_Return,1,1.5728555031680207,0.2115145422143347
US_GDP,Nifty_IT_Return,2,0.6834127551033172,0.5062973178640379
US_GDP,Nifty_IT_Return,3,1.3890207531680887,0.24802254687137995
US_GDP,Nifty_Pharma_Return,1,0.06534701963618553,0.7985450986676303
US_GDP,Nifty_Pharma_Return,2,2.005262509213002,0.13785361983900912
US_GDP,Nifty_Pharma_Return,3,1.4950739890430367,0.21785010550111633
US_GDP,Nifty_Auto_Return,1,0.05125579500698612,0.8211643151736333
US_GDP,Nifty_Auto_Return,2,0.33262743667515365,0.7175112371988053
US_GDP,Nifty_Auto_Return,3,0.261848766256406,0.8527999397691024
US_GDP,Nifty_FMCG_Return,1,2.01045109463757,0.15804925239985365
US_GDP,Nifty_FMCG_Return,2,1.0127937810676486,0.3654226033759875
US_GDP,Nifty_FMCG_Return,3,0.8276754187032042,0.4803904523932191
US_GDP,Nifty_Metal_Return,1,1.041408907154374,0.3089440789104128
US_GDP,Nifty_Metal_Return,2,0.9451566831359643,0.3906874179957098
US_GDP,Nifty_Metal_Return,3,0.5172362385684239,0.670983750971599
US_GDP,Nifty_Realty_Return,1,0.11142754441922559,0.7389361108793066
US_GDP,Nifty_Realty_Return,2,0.4710345646235597,0.6251829476362242
US_GDP,Nifty_Realty_Return,3,0.36322230440310505,0.7796423104209966
US_GDP,Nifty_Energy_Return,1,0.05572623696600495,0.8136671363237066
US_GDP,Nifty_Energy_Return,2,0.09984419142427008,0.9050323906227651
US_GDP,Nifty_Energy_Return,3,0.34827184366171965,0.7904456042859551
US_GDP,Nifty_Infra_Return,1,0.6841532549535161,0.40931973213323236
US_GDP,Nifty_Infra_Return,2,0.5774827955989461,0.5624263815123827
US_GDP,Nifty_Infra_Return,3,0.4157738088789729,0.7419036656066018
US_GDP,Nifty_PSE_Return,1,2.0433549073948076,0.15470724433338365
US_GDP,Nifty_PSE_Return,2,1.436944711200896,0.2405756654179871
US_GDP,Nifty_PSE_Return,3,1.1246481996750282,0.3407649731899981
US_GDP,Nifty_Media_Return,1,1.8751573252467624,0.1726918626104286
US_GDP,Nifty_Media_Return,2,2.0752063403215963,0.1287556991073608
US_GDP,Nifty_Media_Return,3,2.0709891356139494,0.1060704101749511
Brent_Crude,Nifty_50_Return,1,0.008168814319152886,0.928090463956965
Brent_Crude,Nifty_50_Return,2,0.04489567366493192,0.9561087583856805
Brent_Crude,Nifty_50_Return,3,0.4551035076536274,0.7140439121823546
Brent_Crude,Nifty_Bank_Return,1,0.04932069550333789,0.8245161274787226
Brent_Crude,Nifty_Bank_Return,2,0.023563905108982545,0.976714802674867
Brent_Crude,Nifty_Bank_Return,3,0.9110232891280616,0.43704560991892627
Brent_Crude,Nifty_IT_Return,1,0.12594286584686107,0.7231161478361535
Brent_Crude,Nifty_IT_Return,2,0.17467238456969056,0.8398853020039717
Brent_Crude,Nifty_IT_Return,3,0.2241092879364331,0.879537075227045
Brent_Crude,Nifty_Pharma_Return,1,0.8335410262401585,0.3625435593520763
Brent_Crude,Nifty_Pharma_Return,2,1.6595770377722445,0.1933409316017665
Brent_Crude,Nifty_Pharma_Return,3,1.3736452721056633,0.2527065706259745
